| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/App.java:9:9:9:58                    | println           |    1 | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/App.java:9:28:9:57                   | println(String)                                 | main                          | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/App.java:8:24:8:27                   | App                                  | println           | file:///modules/java.base/java/io/PrintStream.class:0:0:0:0                                                                                        | PrintStream          |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:58:27:58:44    | getSubtotal            |    0 |      | getSubtotal()            | testSubtotal                  | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:54:10:54:21    | ShoppingCartTest                            | getSubtotal            | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/ShoppingCart.java:72:19:72:29    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:65:9:65:33     | getDiscountService     |    0 |      | getDiscountService()     | testDiscount                  | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:63:10:63:21    | ShoppingCartTest                            | getDiscountService     | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/ShoppingCart.java:93:28:93:45    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:67:28:67:51    | getDiscountAmount      |    0 |      | getDiscountAmount()      | testDiscount                  | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:63:10:63:21    | ShoppingCartTest                            | getDiscountAmount      | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/ShoppingCart.java:79:19:79:35    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:68:28:68:42    | getTotal               |    0 |      | getTotal()               | testDiscount                  | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:63:10:63:21    | ShoppingCartTest                            | getTotal               | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/ShoppingCart.java:86:19:86:26    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:75:9:75:33     | getDiscountService     |    0 |      | getDiscountService()     | testTotal                     | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:73:10:73:18    | ShoppingCartTest                            | getDiscountService     | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/ShoppingCart.java:93:28:93:45    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:77:28:77:42    | getTotal               |    0 |      | getTotal()               | testTotal                     | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:73:10:73:18    | ShoppingCartTest                            | getTotal               | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/ShoppingCart.java:86:19:86:26    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:87:9:87:33     | getDiscountService     |    0 |      | getDiscountService()     | testMultipleItemsWithDiscount | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:82:10:82:38    | ShoppingCartTest                            | getDiscountService     | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/ShoppingCart.java:93:28:93:45    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:89:28:89:45    | getSubtotal            |    0 |      | getSubtotal()            | testMultipleItemsWithDiscount | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:82:10:82:38    | ShoppingCartTest                            | getSubtotal            | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/ShoppingCart.java:72:19:72:29    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:90:27:90:50    | getDiscountAmount      |    0 |      | getDiscountAmount()      | testMultipleItemsWithDiscount | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:82:10:82:38    | ShoppingCartTest                            | getDiscountAmount      | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/ShoppingCart.java:79:19:79:35    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:91:28:91:42    | getTotal               |    0 |      | getTotal()               | testMultipleItemsWithDiscount | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:82:10:82:38    | ShoppingCartTest                            | getTotal               | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/ShoppingCart.java:86:19:86:26    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:98:9:98:33     | getDiscountService     |    0 |      | getDiscountService()     | testClear                     | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:96:10:96:18    | ShoppingCartTest                            | getDiscountService     | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/ShoppingCart.java:93:28:93:45    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:100:9:100:20   | clear                  |    0 |      | clear()                  | testClear                     | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:96:10:96:18    | ShoppingCartTest                            | clear                  | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/ShoppingCart.java:107:17:107:21  | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:102:20:102:33  | isEmpty                |    0 |      | isEmpty()                | testClear                     | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:96:10:96:18    | ShoppingCartTest                            | isEmpty                | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/ShoppingCart.java:58:20:58:26    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:103:21:103:38  | hasDiscount            |    0 |      | hasDiscount()            | testClear                     | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:96:10:96:18    | ShoppingCartTest                            | hasDiscount            | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/ShoppingCart.java:100:20:100:30  | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:112:13:112:27  | getItems               |    0 |      | getItems()               | execute                       | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:111:59:112:58  | new Executable(...) { ... }                 | getItems               | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/ShoppingCart.java:51:27:51:34    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:125:28:125:57  | getDiscountAmount      |    0 |      | getDiscountAmount()      | testInjectedDiscountService   | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:118:10:118:36  | ShoppingCartTest                            | getDiscountAmount      | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/ShoppingCart.java:79:19:79:35    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:126:28:126:48  | getTotal               |    0 |      | getTotal()               | testInjectedDiscountService   | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/test/java/com/demo/ShoppingCartTest.java:118:10:118:36  | ShoppingCartTest                            | getTotal               | file:///home/AlphaTrans/java_projects/automated_reduced_projects/maven/src/main/java/com/demo/ShoppingCart.java:86:19:86:26    | ShoppingCart         |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/App.java:9:9:9:58                    | println           |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/App.java:9:28:9:57                   | println(String)                                 | main                          | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/App.java:8:24:8:27                   | App                                  | println           | file:///modules/java.base/java/io/PrintStream.class:0:0:0:0                                                                                        | PrintStream          |
| file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/App.java:17:9:17:61                  | println           |    1 | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/App.java:17:28:17:60                 | println(String)                                 | main                          | file:///home/AlphaTrans/java_projects/preprocessed_0/maven/src/main/java/com/demo/App.java:8:24:8:27                   | App                                  | println           | file:///modules/java.base/java/io/PrintStream.class:0:0:0:0                                                                                        | PrintStream          |
